"mlb_team_name","mlb_logos","id_team","url_name_teams","team","liga","league","division","location","sportslogos_name","primary","secondary","tertiary","quaternary"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Houston Astros","https://www.mlbstatic.com/team-logos/team-cap-on-light/117.svg",117,"houston-astros","HOU","AL","mlb","AL West","Houston","Houston Astros","#002D62","#EB6E1F","#F4911E","#9A3324"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Los Angeles Angels","https://www.mlbstatic.com/team-logos/team-cap-on-light/108.svg",108,"los-angeles-angels","LAA","AL","mlb","AL West","Los Angeles","Los Angeles Angels","#003263","#BA0021","#862633","#C4CED4"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Oakland Athletics","https://www.mlbstatic.com/team-logos/team-cap-on-light/133.svg",133,"oakland-athletics","OAK","AL","mlb","AL West","Oakland","Oakland Athletics","#003831","#EFB21E","#a2aaad","#115740"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Seattle Mariners","https://www.mlbstatic.com/team-logos/team-cap-on-light/136.svg",136,"seattle-mariners","SEA","AL","mlb","AL West","Seattle","Seattle Mariners","#0C2C56","#005C5C","#C4CED4","#D50032"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Texas Rangers","https://www.mlbstatic.com/team-logos/team-cap-on-light/140.svg",140,"texas-rangers","TEX","AL","mlb","AL West","Texas","Texas Rangers","#003278","#C0111F","#002D72","#BA0C2F"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
"Arizona Diamondbacks","https://www.mlbstatic.com/team-logos/team-cap-on-light/109.svg",109,"arizona-diamondbacks","ARI","NL","mlb","NL West","Arizona","Arizona Diamondbacks","#A71930","#E3D4AD","#000000","#30CED8"
